Id,SalePrice
1620,150730.50540707717
1621,145015.2324019367
1622,146098.345112948
1623,287605.55737695337
1624,216617.1825679995
1625,124436.49935190914
1626,171936.41971599485
1627,184678.72143339782
1628,275331.5667629836
1629,173937.6352026733
1630,340801.99570427736
1631,207749.0589165446
1632,247333.86501456774
1633,167908.72677187037
1634,187972.74243530317
1635,183806.93278690486
1636,164693.76730240887
1637,183807.15295701427
1638,211129.50734000484
1639,179674.75337061388
1640,245385.35818164633
1641,177618.2903887626
1642,226075.21806371896
1643,226121.75599657622
1644,225084.90599765241
1645,182234.2234151973
1646,156117.2706488692
1647,156707.92513559767
1648,141998.2839636837
1649,138947.24779012077
1650,125364.51974012825
1651,122001.9557462664
1652,90667.11136791501
1653,92671.31207538956
1654,159481.35860031494
1655,149809.1808557025
1656,153007.46328294097
1657,159317.7129734743
1658,158454.3586884305
1659,142778.41342626067
1660,153183.80873866155
1661,438656.0368419486
1662,364792.40745754796
1663,371417.1816505242
1664,395117.62671377143
1665,306850.11292091705
1666,335281.3478853005
1667,355791.42719297926
1668,310301.1207016046
1669,287959.897680018
1670,331355.5099392049
1671,252059.47904214167
1672,457557.34447015566
1673,298169.811514535
1674,246609.56152718543
1675,188338.40237017153
1676,189007.1052982963
1677,207314.63249387077
1678,414118.5721632134
1679,388634.087216783
1680,322942.5030584756
1681,253862.82919093885
1682,306943.8309398641
1683,188084.74621361765
1684,174295.09076712743
1685,174409.06723262803
1686,168527.7243516898
1687,169637.73882324362
1688,190301.31841036255
1689,192295.23275902253
1690,185071.29499040247
1691,177875.20831885832
1692,267627.8133613085
1693,169555.72099047105
1694,183720.21583863607
1695,167108.04623860214
1696,257523.93375466752
1697,167292.96873454115
1698,339586.1324971762
1699,326592.5055154518
1700,240606.51838397278
1701,267870.44489969575
1702,250539.25304722963
1703,247497.957905097
1704,295381.7771389336
1705,232593.26599146484
1706,382104.8146143076
1707,221975.78612180316
1708,217669.92265080116
1709,264964.1691672358
1710,220779.10407482783
1711,267652.0265581774
1712,240032.34760134216
1713,255260.42502344796
1714,219572.04727085118
1715,203213.71466056688
1716,175953.85025309617
1717,156525.01596117133
1718,130737.06761802406
1719,204800.13576550427
1720,247547.7464207006
1721,162279.1672352788
1722,123234.18423131516
1723,156015.06981590064
1724,213353.05459527738
1725,228528.2708439441
1726,192233.03446551057
1727,180055.966894382
1728,186016.64506433572
1729,165298.30281661678
1730,169700.78069056055
1731,124568.56178448047
1732,131293.36346097675
1733,124036.37162316089
1734,128189.24714752844
1735,134838.92557842672
1736,115217.65988592582
1737,332014.0366919309
1738,216799.87405572963
1739,266283.203341166
1740,191015.10606938042
1741,177436.0008616048
1742,162872.63709934105
1743,163022.70281694893
1744,309252.2156288254
1745,211188.71290780682
1746,230602.65338792495
1747,212380.6612763843
1748,209953.89106202492
1749,162713.8090623012
1750,147967.23560373977
1751,220969.94620126463
1752,124281.78311485013
1753,144876.11075335616
1754,200793.73508877816
1755,166882.42291339513
1756,125838.97531938231
1757,120099.66115127208
1758,150391.90301875415
1759,168471.52879656584
1760,161877.85346682105
1761,149634.5388649998
1762,180405.19344734927
1763,165101.91912469734
1764,120488.06753156899
1765,160432.75193025704
1766,164684.80044202734
1767,213120.74340521137
1768,139662.3873069905
1769,161315.905739832
1770,140836.67265845594
1771,134314.9237584212
1772,139413.96585796482
1773,134135.01353155024
1774,127851.56040299272
1775,134481.37337464193
1776,120773.7549445076
1777,116184.33740398214
1778,135991.04631221303
1779,116876.85603046945
1780,181203.28704590644
1781,126613.34921481248
1782,98666.24402674283
1783,126447.39463980414
1784,103227.30188626083
1785,118821.51027807352
1786,149872.50627483983
1787,156905.81726524286
1788,62401.32896836898
1789,101346.07928540929
1790,88993.95823834068
1791,168177.26800534173
1792,149078.48626773027
1793,136226.23615044542
1794,139243.26642989134
1795,136838.19037088653
1796,124646.87369376341
1797,119052.59112849076
1798,124350.59169185603
1799,111989.37672821962
1800,125946.55591376025
1801,125688.20838871416
1802,147233.69266818784
1803,152723.06833115357
1804,141031.41817353753
1805,133550.50908666372
1806,109963.46290853158
1807,134657.89853958174
1808,115796.77120240942
1809,119251.50981552724
1810,146138.7683901497
1811,105167.3246380305
1812,110330.97228969481
1813,123431.5067150806
1814,97808.58770659435
1815,70955.4814426638
1816,100117.50166180669
1817,128983.91205477896
1818,141022.7307111219
1819,115752.65729466987
1820,84572.59388182973
1821,122825.56562134782
1822,144744.13904358546
1823,64208.76867652032
1824,129907.27735526416
1825,141852.3139546012
1826,103270.36610549391
1827,110365.82437462297
1828,138453.4637899353
1829,119548.83130623751
1830,144180.40950420022
1831,155130.67638619474
1832,116990.1052661365
1833,140235.8757536527
1834,122774.68899814205
1835,151900.93574062447
1836,132346.85210038823
1837,97064.98171501004
1838,125467.55926730034
1839,92265.12260783958
1840,158473.42381712643
1841,145196.5176483053
1842,94364.25793686681
1843,140510.1959662559
1844,141301.42629559434
1845,147085.5849544727
1846,155123.87337953097
1847,154146.4769204356
1848,61023.05735744938
1849,114944.7539455377
1850,128640.45558333593
1851,157891.80861337783
1852,125951.34379302603
1853,135664.81385186882
1854,173114.24217295216
1855,157265.09498782866
1856,217412.11919422823
1857,166902.24811552186
1858,138199.49317758094
1859,122808.45073354525
1860,153985.45559683864
1861,123237.95383169885
1862,263041.7625483962
1863,256199.03845555364
1864,256199.03845555364
1865,316385.83646422473
1866,321402.60990241484
1867,242228.78195670422
1868,302521.1360355009
1869,194375.7134973143
1870,239336.6600026868
1871,263818.6056910998
1872,170775.68897417994
1873,226032.6442123839
1874,137412.64900224528
1875,205981.50839863636
1876,192555.3100623638
1877,207524.0301463092
1878,211484.28321278555
1879,134960.16971617664
1880,136501.6037616789
1881,238367.3969799161
1882,256005.32491945676
1883,198480.3357776421
1884,215590.0795578172
1885,249611.16269664172
1886,296993.58045720524
1887,196610.29834676036
1888,284113.5016877891
1889,165402.1357234869
1890,131846.44925834466
1891,143829.93018653785
1892,109704.5005074231
1893,133292.85766415895
1894,126640.87669477132
1895,148707.25219891188
1896,122315.25069849474
1897,117682.81096974919
1898,111991.7915899706
1899,132586.43101630895
1900,138464.11553992736
1901,164700.10653148915
1902,139564.6465858024
1903,213117.08437349368
1904,135507.2595745603
1905,181297.79556895158
1906,142735.3839719454
1907,197299.52753845966
1908,123870.68019073756
1909,135121.008506067
1910,131973.64512915572
1911,188174.35587269915
1912,259211.68191801585
1913,140981.58248942872
1914,76534.21039948936
1915,325318.73246289545
1916,73057.29639090774
1917,254037.9334531175
1918,134203.53094876246
1919,164584.23302555035
1920,164774.25991816676
1921,401786.52245500305
1922,312321.18839108374
1923,190245.59271272455
1924,208991.63781840354
1925,223575.53553333323
1926,372502.0642160661
1927,135329.67327906677
1928,156161.55253722097
1929,123438.86315477511
1930,131738.92369606838
1931,138822.90118057412
1932,143703.46886328704
1933,174128.00714509306
1934,177727.77939050423
1935,177102.06763889614
1936,186156.2148524529
1937,182103.30103129288
1938,174452.3417685282
1939,246671.1771457031
1940,200111.69127794923
1941,178002.55460587627
1942,189957.50912000748
1943,207415.0547514433
1944,314650.2248662331
1945,367916.5964194384
1946,152603.78177505208
1947,315139.5808096781
1948,160557.80309309266
1949,239760.23929278468
1950,177264.30137078205
1951,256530.1024400216
1952,216525.35767807416
1953,164917.2459635664
1954,197278.38833958868
1955,131189.56925839942
1956,282261.1440479593
1957,162464.8048354923
1958,296585.82228891354
1959,146042.81770174595
1960,117118.01439570598
1961,121403.73923928458
1962,90838.12306273937
1963,98085.42089934829
1964,106290.53432860704
1965,147609.03908393273
1966,149522.16020590285
1967,295551.60718596826
1968,406986.4310062426
1969,361176.39388680895
1970,410423.67239668855
1971,407480.3827720451
1972,350997.02658335835
1973,266456.66803697124
1974,320293.93849642423
1975,418716.46511312283
1976,266838.6977504768
1977,351727.6207115416
1978,362821.11845800496
1979,325523.0797869807
1980,193641.83901883752
1981,314740.2112480299
1982,226161.69857726345
1983,216935.90494674494
1984,168320.06342045905
1985,202998.33538389744
1986,206858.89998493518
1987,180909.11574779244
1988,179090.6426271365
1989,191176.3769868713
1990,216447.12468438796
1991,209273.11088582972
1992,215540.22172342805
1993,170679.3730161312
1994,239160.58394431588
1995,180564.7958124537
1996,260718.70502426114
1997,320329.48973414896
1998,324009.5315100765
1999,259480.72249744178
2000,296409.8536531256
2001,266232.1537103715
2002,237202.6994206946
2003,257231.80078092954
2004,256919.48093334
2005,231953.93965418712
2006,226924.499063332
2007,247329.5538067556
2008,204042.08374701647
2009,194800.0410274571
2010,193364.39729708663
2011,138953.0466169244
2012,182594.95365750405
2013,183822.33321633254
2014,192523.14356170932
2015,201786.3544410868
2016,196050.19470133676
2017,203568.573505227
2018,126130.66999762523
2019,133420.7366285915
2020,119135.98335117992
2021,114427.14907454906
2022,175870.643220546
2023,156069.99105194202
2024,239235.62921536376
2025,335673.3470802666
2026,180981.08358442536
2027,150397.59784700378
2028,152925.9259604513
2029,165328.0700083192
2030,272301.74649474816
2031,231651.58296524268
2032,257845.89126182973
2033,257985.46435431388
2034,160268.6987699064
2035,197071.26484137526
2036,194365.74153882798
2037,198122.09854027483
2038,280314.9634820276
2039,208512.61679382768
2040,342429.34658107883
2041,266935.3372298432
2042,203627.95492349955
2043,160023.23539904007
2044,167243.0547533256
2045,208759.11052119054
2046,134873.03800612883
2047,149400.60134195036
2048,134263.02525644458
2049,131692.16443011645
2050,175527.35906063515
2051,106465.41604381545
2052,138698.3810038649
2053,141512.5973546318
2054,88208.86768004963
2055,156574.10857574135
2056,132758.13906547878
2057,126533.27566058982
2058,217971.6707581294
2059,138282.67586138885
2060,154414.27028754266
2061,168236.47803632432
2062,136150.35076481142
2063,116344.11389450249
2064,138949.07026439143
2065,114069.07891771819
2066,179329.90993402692
2067,124038.96178501543
2068,129300.68426366133
2069,86691.6005891083
2070,110033.8126591328
2071,105274.83664522214
2072,139441.98718468423
2073,140882.03098547994
2074,170720.70165920304
2075,145186.2558437336
2076,124158.8607890254
2077,145776.1538509326
2078,127529.03952512152
2079,130236.12507831026
2080,115093.41123133161
2081,122033.96062820635
2082,128461.75955640122
2083,140948.27073872642
2084,110877.49958601351
2085,129936.0724145665
2086,121065.1753727151
2087,120693.29840212637
2088,107025.95764322933
2089,92888.55802957041
2090,130165.53940265041
2091,121947.76020557471
2092,131381.88043912145
2093,138651.3090767513
2094,128230.00466214749
2095,147551.52955927912
2096,89247.15881460096
2097,100471.68539820825
2098,140114.34077132124
2099,66780.37499143809
2100,106265.87926233142
2101,117779.7912834351
2102,139154.5248429342
2103,104558.33457245052
2104,127259.84692649636
2105,126900.90616925956
2106,84913.67567305414
2107,211366.77221717458
2108,120425.6092706554
2109,121120.9609036396
2110,126752.58749352868
2111,152139.10310012082
2112,139028.59067995808
2113,118131.1185562367
2114,107631.88710426466
2115,146329.61057090727
2116,114986.5966330857
2117,140476.56582106586
2118,119059.52587911744
2119,107264.69051983945
2120,108208.53397399726
2121,94285.97539300159
2122,108524.07066795371
2123,90842.49587879993
2124,162058.66831053016
2125,131050.80465656192
2126,151483.83917053428
2127,144473.2896757178
2128,133907.2457988338
2129,103599.80547855623
2130,143903.63378998288
2131,155339.47440794378
2132,115709.48686539553
2133,120554.72820739899
2134,119696.3895201379
2135,101133.58532783981
2136,86952.22860078767
2137,119363.67829607107
2138,140987.53386073062
2139,150154.55288631452
2140,136979.6894558491
2141,138660.515172891
2142,139457.7774468911
2143,145066.5121871398
2144,121648.40215985791
2145,133062.2091698043
2146,153264.22482968908
2147,161446.85523495637
2148,128093.17351324379
2149,133982.7268112616
2150,204345.65387713737
2151,126394.76324714767
2152,162696.3616903666
2153,157245.5582512277
2154,105684.75109971642
2155,127602.1707997657
2156,232358.38816750323
2157,233576.31730317732
2158,235366.15668444842
2159,211726.71148646218
2160,169751.85742095037
2161,247450.0750011596
2162,404692.60488986986
2163,332888.1064979048
2164,257651.5378352208
2165,179013.2628098416
2166,141844.12400584464
2167,201507.53878198026
2168,208986.4923089675
2169,195922.12024167518
2170,219251.95143605935
2171,147850.01490287684
2172,144744.5342696135
2173,155467.83638765954
2174,230233.05039363122
2175,289466.08570703707
2176,337008.4346695597
2177,253162.62788787324
2178,219052.162997115
2179,140898.58508053844
2180,193396.24501875803
2181,193450.40999208076
2182,222920.32200586173
2183,195038.24100274296
2184,140408.46970707213
2185,131965.17128205815
2186,140792.02132663093
2187,149491.24667080704
2188,155000.69881913616
2189,194054.092937746
2190,85183.46452221293
2191,89083.7651851704
2192,87674.67438368652
2193,101929.6127920879
2194,103686.8024713696
2195,114057.2861949313
2196,115511.71888102005
2197,109358.66828394285
2198,150446.174792859
2199,162751.65887115276
2200,130582.83822689323
2201,127831.46007211665
2202,189214.6666297297
2203,162130.0924321956
2204,169930.4167829215
2205,110048.41256649827
2206,123426.80484412455
2207,200521.16657125147
2208,220064.59246422793
2209,191976.2522299559
2210,127852.68108085306
2211,115167.29713646206
2212,112463.71022277654
2213,106365.95121285925
2214,141526.2879323053
2215,106955.60182303475
2216,141962.47985435728
2217,75461.82809188215
2218,99903.01252846059
2219,88198.64788052549
2220,84549.26143661296
2221,328176.9472356114
2222,247004.70406001515
2223,266142.92607252696
2224,222394.6086127575
2225,135919.57916190923
2226,186158.37819105317
2227,198771.0453400097
2228,284823.69297784107
2229,239661.6597654445
2230,162649.48511124027
2231,211997.8995630201
2232,180805.91588339565
2233,180102.88048798413
2234,247032.2264440543
2235,210762.90310484462
2236,271621.5755025204
2237,340024.74553426047
2238,198953.23214113462
2239,119806.62877079133
2240,163810.11151594904
2241,145029.9416498162
2242,140619.00158776576
2243,130616.81599795309
2244,96765.81784178877
2245,96812.44492072452
2246,143794.5214380248
2247,95111.30681681598
2248,121902.3769238134
2249,126572.60059185665
2250,134641.5610571943
2251,122870.82413143793
2252,178375.3535704554
2253,159981.18275639397
2254,178315.2234295957
2255,187408.27369777538
2256,181230.9860545936
2257,198037.94959917807
2258,174348.85262457814
2259,177443.49273521904
2260,150321.83897807274
2261,185498.8302226269
2262,210211.191354164
2263,330077.06550302
2264,410675.8165566921
2265,161468.40646207804
2266,287203.3615471438
2267,346840.3691638911
2268,361089.23349059833
2269,163676.02319758982
2270,184106.49791602814
2271,219734.78768983344
2272,202367.66043223342
2273,165473.37437806244
2274,173748.26014088825
2275,161666.49085597903
2276,175840.61954105983
2277,182709.6944677622
2278,148968.66055573977
2279,123297.5458506507
2280,113866.52911938584
2281,178086.5153788079
2282,185283.64877807748
2283,94331.06311028742
2284,106642.67005095254
2285,142993.1250441799
2286,130785.9559473007
2287,332758.9640451803
2288,279288.39182710653
2289,363368.0132210036
2290,417942.68558564165
2291,329232.474380456
2292,389192.218654003
2293,454493.68672016985
2294,383441.50692717073
2295,433360.6668926732
2296,267502.0315734001
2297,315080.7425199851
2298,311700.0993055829
2299,364991.5506726927
2300,316823.60151996196
2301,291933.9549584628
2302,234006.45975836783
2303,241254.5291499476
2304,246545.27435268034
2305,181834.70619366583
2306,183045.79198881984
2307,187491.7566880598
2308,217869.20411719565
2309,283178.9068372491
2310,216409.28800290142
2311,194571.81457128967
2312,172641.99882331773
2313,175400.1083401111
2314,174811.48115593183
2315,173628.735542635
2316,184686.87046923168
2317,181759.47126077054
2318,173868.72759201785
2319,177095.43799322384
2320,178140.56309899586
2321,238402.4564111468
2322,169540.58809614202
2323,173336.28277521674
2324,169901.9987459338
2325,213654.80913226763
2326,167375.11267077742
2327,209080.1072988871
2328,219185.62296322073
2329,182198.42110991696
2330,179519.72621023975
2331,346627.5215768837
2332,367999.121190375
2333,299557.5956353208
2334,262366.15317917545
2335,267570.65062507155
2336,312250.40155834454
2337,196761.40570455886
2338,284151.32364620926
2339,230988.1804325216
2340,378166.11149816745
2341,215680.8100073367
2342,234391.58744104207
2343,218776.89332040094
2344,233749.85528558178
2345,244957.71806377335
2346,215760.6252136247
2347,194737.63218520297
2348,226183.22479111393
2349,161355.61285403717
2350,290703.5616023476
2351,253763.9174351157
2352,245875.25234280003
2353,228044.89283411528
2354,119720.00467342549
2355,144450.31808300986
2356,153379.954399514
2357,194778.20644211938
2358,199126.41128098487
2359,122187.32767173191
2360,121001.65713971783
2361,137880.26465102416
2362,265061.2749125612
2363,136580.44976930783
2364,155279.87683366472
2365,226784.01032548843
2366,190296.1728383024
2367,227661.4658189102
2368,198121.53161494902
2369,221269.95097406447
2370,169813.9123475469
2371,164225.8436246155
2372,173508.47178819412
2373,263085.7096725406
2374,283926.2525619185
2375,243497.55702766802
2376,267880.9697000397
2377,329066.92823938694
2378,143289.6773880114
2379,192038.30815018096
2380,147348.3181807343
2381,159998.69384091
2382,175807.02545942235
2383,204924.3520178936
2384,234068.56662781793
2385,155707.9460244651
2386,140650.043496541
2387,137566.21057941345
2388,100343.98078902063
2389,135472.6368072354
2390,143546.40607319926
2391,136478.82425681132
2392,114472.82781052716
2393,160265.54288561133
2394,142955.23658543217
2395,191760.20927162384
2396,142140.06097121374
2397,206566.44973345991
2398,123616.22748411253
2399,62388.71052352981
2400,59138.628128116376
2401,116161.67503015108
2402,135103.04281230536
2403,134016.5841639824
2404,152175.26731549427
2405,159419.84496684093
2406,132843.94940893864
2407,126581.87886424882
2408,139297.37429818348
2409,136734.62278038092
2410,161290.64797026935
2411,123502.12917683956
2412,151426.75356644226
2413,134268.21436420115
2414,134262.85821988515
2415,127605.24728825456
2416,126809.0943038894
2417,125425.51266615231
2418,122197.03647460268
2419,127727.4264103953
2420,126695.52729378299
2421,143639.87800213514
2422,119434.09271546907
2423,128202.37300598706
2424,146706.4073863018
2425,174166.78814016792
2426,129676.74345207923
2427,139580.60623587578
2428,166604.07323953847
2429,113427.75337244755
2430,129572.30937598948
2431,119376.55442143997
2432,133935.26673675244
2433,142995.37375144003
2434,138650.8822516223
2435,150324.1980392619
2436,107982.89943979193
2437,103506.94296495363
2438,123762.16832765016
2439,118683.12765285009
2440,122780.36877899394
2441,102009.2106416728
2442,103017.80870092631
2443,119950.80428906722
2444,130011.36922572253
2445,96329.45199524063
2446,127238.82009973035
2447,194934.4077365492
2448,149775.9063490652
2449,109355.16739324559
2450,152867.1001352583
2451,127497.84646919306
2452,208547.38845727948
2453,100991.91216851912
2454,122800.52942336381
2455,109784.73566054966
2456,130088.09829858082
2457,114897.96618074576
2458,111138.17043171941
2459,109156.53791202509
2460,133200.09319365502
2461,118158.72424301063
2462,128032.9486183052
2463,116527.92260640327
2464,154321.04770501566
2465,128549.7055719436
2466,112076.45617545421
2467,145851.1654994383
2468,97398.88668641078
2469,97591.3122441453
2470,180589.5067225962
2471,188785.81605404028
2472,172685.39570975362
2473,121145.98710597672
2474,104779.07813557338
2475,215337.3764678049
2476,109052.74761645049
2477,131671.64789678372
2478,163213.70091274643
2479,116569.3918433006
2480,139398.4837888496
2481,124117.66593426977
2482,132943.32285629783
2483,115480.8116521046
2484,121902.6517168962
2485,122510.88860596214
2486,152781.53690064306
2487,189366.47361792496
2488,145835.31019769673
2489,154997.45805555498
2490,150767.7982819572
2491,95723.37897619192
2492,181270.45281693223
2493,147007.1923736596
2494,165667.46064797838
2495,105279.82288110716
2496,211799.98652383176
2497,143384.49281889686
2498,115379.7265028007
2499,95675.82735044183
2500,132606.787277396
2501,133996.8372503523
2502,144373.08675518073
2503,105100.1354602034
2504,178424.38140290452
2505,212038.2047603975
2506,256036.59353103832
2507,299931.2725488928
2508,254327.39005852272
2509,222917.62043286063
2510,230945.70582055894
2511,185982.21429940325
2512,211986.96400043298
2513,220770.6539828968
2514,227649.06363122177
2515,149328.725782964
2516,166556.24899773966
2517,133346.437086527
2518,135779.43349373716
2519,226549.35331277357
2520,209194.51785196227
2521,196464.4798291377
2522,217590.92214317183
2523,130318.1287734009
2524,141377.15822636636
2525,143632.6384910725
2526,140259.10044554953
2527,122155.01976404453
2528,128412.18654902665
2529,132201.90192690314
2530,119193.8232475595
2531,236670.0796873911
2532,225778.3966670774
2533,199127.94200287797
2534,237601.14488401773
2535,286611.85255958175
2536,224948.1550422728
2537,227046.19268750382
2538,185792.42444886605
2539,189058.47261682784
2540,179042.6897763553
2541,182067.53659462783
2542,167169.66681475303
2543,130965.70338318039
2544,127634.33078875925
2545,135578.22143672613
2546,147611.08027493476
2547,141955.47035943382
2548,148994.15162784737
2549,162660.61002755194
2550,281433.3134334638
2551,143596.58535560075
2552,116719.5166310844
2553,87531.36207681481
2554,106966.07763188815
2555,111895.89592339909
2556,106600.81120081096
2557,117708.11434642278
2558,137477.53497302064
2559,128074.22276213166
2560,122937.5195342488
2561,128432.32401751445
2562,132950.4961165588
2563,143451.41762000436
2564,168642.90248685514
2565,127801.96507681333
2566,145231.50897224154
2567,123082.20960419993
2568,178164.15031348198
2569,187273.52268582545
2570,126523.95552022685
2571,173080.8048824478
2572,168142.44944510175
2573,214256.52805100157
2574,273609.23662438936
2575,126389.00801711551
2576,130999.69778630212
2577,148636.03401189507
2578,95612.58415909468
2579,78254.91404415411
2580,129993.9541500086
2581,136906.91427074777
2582,115761.62596972048
2583,273966.1936992378
2584,162828.5563781369
2585,183962.16792778738
2586,204369.09652057505
2587,191349.32815228566
2588,144116.52588830047
2589,144318.32704060728
2590,212741.51037438848
2591,207520.05250034312
2592,218431.50177038793
2593,252452.7783128906
2594,175482.45349036422
2595,207725.55276450963
2596,329122.79321814567
2597,187234.83146886207
2598,257116.36515798015
2599,309746.7169640011
2600,139666.236321058
2601,139399.4917820269
2602,90077.58902632185
2603,94063.65353569397
2604,88374.34385900316
2605,93866.63195375026
2606,147745.04514827498
2607,175470.60969317605
2608,199680.11982105582
2609,167005.53513626975
2610,102400.30452096635
2611,137893.75185583325
2612,153929.22701168127
2613,127414.36087716746
2614,123318.30162909816
2615,147459.20635495984
2616,141627.06621949057
2617,181138.06704296847
2618,175836.79524150293
2619,201908.73003710335
2620,182458.09844124215
2621,185392.82948378878
2622,185838.09492834646
2623,249077.38720988325
2624,274045.44187835633
2625,307367.62245495257
2626,165216.69270284203
2627,178856.95676265
2628,384917.2627180245
2629,438691.8755515852
2630,330425.3004551007
2631,426272.14944849245
2632,351278.53980426636
2633,305772.4419333607
2634,378038.18621102854
2635,152083.90022367702
2636,192298.21888847218
2637,165487.027005
2638,254641.58825580502
2639,179377.79855618707
2640,153225.4033779059
2641,112810.00278118953
2642,194895.40024685668
2643,108947.98876309875
2644,131126.1780535828
2645,93515.48438319775
2646,90566.44685577924
2647,93407.32774144365
2648,141223.53748228148
2649,138479.27076666904
2650,139417.42892105132
2651,157094.35899531184
2652,417425.93662045395
2653,251085.80857540193
2654,255677.8296852561
2655,359870.72924109106
2656,305641.3153234118
2657,311374.2147395744
2658,284646.9521403211
2659,301652.54408791795
2660,337278.6005805037
2661,329454.27534026076
2662,326099.62123722886
2663,271188.9322189879
2664,277875.7504280558
2665,300277.350857048
2666,276914.0937554228
2667,170647.3691403447
2668,180476.91881002413
2669,181196.09456501118
2670,285641.27140438516
2671,182995.23744834465
2672,180037.87409014723
2673,200806.41545102184
2674,198843.4905034389
2675,167072.03383487978
2676,191141.32530271076
2677,196144.53146202143
2678,258867.09067081223
2679,268489.64531762333
2680,271587.0066064977
2681,370127.13997074054
2682,310801.8616116493
2683,478937.18118558027
2684,294779.94087218086
2685,323260.05534651555
2686,255917.94924160343
2687,317042.47492270335
2688,228206.28163713857
2689,211778.96293323944
2690,403973.0832426365
2691,193907.8015974729
2692,121786.27872515561
2693,192931.3963441185
2694,124192.4231057022
2695,192477.84727535633
2696,185428.40494507184
2697,196578.30256035988
2698,200012.47447768546
2699,182928.69927749364
2700,174384.86419982128
2701,161539.21366844993
2702,123332.33208805327
2703,140633.08468165284
2704,145504.6257113297
2705,126223.69596834797
2706,115675.28850657721
2707,123160.39070077885
2708,135970.07662324462
2709,99421.5296420506
2710,125966.35541228026
2711,277167.28294000286
2712,354157.175531716
2713,170424.6500272892
2714,150491.4479231545
2715,163156.87888457146
2716,167645.17061452608
2717,183844.93921906126
2718,227514.9104739095
2719,156242.5367118321
2720,157831.67529690996
2721,141036.39779321183
2722,164272.2158829699
2723,148839.66558311426
2724,129755.9219229347
2725,136839.6506214842
2726,142770.62271259408
2727,163984.4143458294
2728,169255.96818363725
2729,149854.3671124457
2730,144001.23105721152
2731,119466.43170756845
2732,117872.37429344094
2733,161334.92711788442
2734,145125.8170735741
